,name,address,budget,genre
27395,ROSSO 六本木,東京都港区六本木７－８－１１　ＤＡフロントビル４Ｆ,B008,G011
27396,ロッソペペロンチーノ 錦糸町店,東京都墨田区錦糸２－２－１　アルカキット錦糸町１０Ｆ,B001,G006
27397,ロッテリア 新宿小田急エース店,東京都新宿区西新宿１西口地下街1号　小田急エース　南館  ,B011,G015
27398,ロッテリア 東京オペラシティ店,東京都新宿区西新宿３-２０-２　東京オペラシティタワー　Ｂ１Ｆ,B011,G005
27399,六本木 今井屋本店,東京都港区六本木７－１３－２　アーバンビル１Ｆ,B004,G004
27400,六本木 kappou ukai,東京都港区六本木６-12-4　六本木ヒルズ 六本木けやき坂通り 2F,B013,G004
27401,カヴォー デュ ドン,東京都港区六本木７丁目17-24　サイド六本木Ｂ１Ｆ,B005,G006
27402,六本木 Piano Bar My Scotch ピアノバー マイスコッチ,東京都港区六本木７‐１８‐１1　ＤＭビル８Ｆ,B008,G012
27403,六本木 福鮨,東京都港区六本木５-7-8,B006,G004
27404,六本木 田舎家 東店,東京都港区六本木３-14-7 アロービル1F,B006,G004
27405,六本木 イマカツ,東京都港区六本木４-12-5　フェニキアルクソス１F,B003,G004
27406,六本木 うかい亭,東京都港区六本木６－１２－４　六本木ヒルズ　六本木けやき坂通り 2F,B014,G005
27407,カラオケ 香音,東京都港区六本木３‐８‐７六本木ＪＴビル３Ｆ,B003,G012
27408,弐阡壱年 2001年,東京都港区六本木３-11-10 ココ六本木ビル7F,B008,G002
27409,六本木金魚,東京都港区六本木３-14-17 大捷ビル,B005,G011
27410,六本木 すし屋のいけ勘,東京都港区六本木６－１５－１９ 六本木アームス２F,B006,G004
27411,六本木 DoRa パーティースペース,東京都港区六本木７‐１７‐１６ 米久ビルＮＯ．１‐２Ｆ,B002,G011
27412,六本木 西麻布 広尾 天府苑本店,東京都港区西麻布４-１１-２８ 麻布エンパイアマンション　1F,B003,G007
27413,六本木バイカル,東京都港区六本木４-１２-７ＲＢビル３Ｆ,B003,G010
27414,六本木 ふるめん,東京都港区六本木３丁目４ー３１ 六本木レジデンス１階,B001,G001
27415,YAKITORI TORIYAMA ROPPONGI,東京都港区六本木４-4-2 ヒルサイドパレス六本木 1F,B008,G001
27416,六本木焼肉 きらく,東京都港区六本木５-16-52 インペリアル六本木二号館二階,B006,G008
27417,チャンス 六本木横丁,東京都港区六本木５－５－１　六本木ロアビル１F　六本木横丁　７－８区画,B003,G010
27418,炉端や,東京都港区六本木４-4-3　協和ビル西館1Ｆ,B012,G004
27419,ROTI American ロティ アメリカン 東京ミッドタウン,東京都港区赤坂９-7-4　東京ミッドタウン　ガーデンテラス1Ｆ,B003,G002
27420,ロティアンドサリーズ,東京都中央区日本橋茅場町３-12-9 NIビル１F,B003,G002
27421,ロティサリーバール ダパウロ 日本橋,東京都中央区日本橋１－４－１　コレド日本橋４Ｆ,B003,G006
27422,ROTISSERIE★BLUE,東京都渋谷区恵比寿４-20-3恵比寿ガーデンプレイスタワー39F,B003,G002
27423,RODEO,東京都目黒区中目黒３‐５‐１ 中目黒プレアタワー 1F,B004,G006
27424,RODEO HANARE,東京都渋谷区恵比寿南２-1-5ES215ビル 6F,B005,G006
27425,RODEO&Cafe,東京都渋谷区宇田川町35-1 1F,B008,G002
27426,Rodeoの心,東京都台東区三ノ輪２-10-9 牛寅ビル1F,B002,G001
27427,ロトブル イタリアン トーキョー LOTO BLU Italiana TOKYO,東京都中央区築地５-6-4 浜離宮三井ビルディング101,B011,G006
27428,炉とマタギ 新宿店,東京都新宿区歌舞伎町１-6-3石塚ビル６F,,G001
27429,ロドラント ミノル ナキジン l'Odorante par Minoru Nakijin,東京都中央区銀座７－７－１９ニューセンタービルＢ1Ｆ,B006,G006
27430,炉のだいどころ 田 でん 町田西口,東京都町田市森野１－１４－９　MKビル1F,B002,G001
27431,Lohas J STYLE ロハスジェイスタイル 八重洲店,東京都中央区八重洲２－２－７　スーパーホテルＬＯＨＡＳ　１Ｆ,B002,G001
27432,炉端 えにし,東京都江東区大島８-5-6　キョーワビル102,B003,G001
27433,ろばた 翔,東京都新宿区西新宿１－４－１１ 宝ビル　Ｂ１,B008,G001
27434,炉端 寿司 海鮮 浜焼市場,東京都町田市中町１‐18‐3　かたのビルB1,B003,G001
27435,炉端 調風,東京都調布市布田１‐２１‐２　エクセレント調布Ｂ１,B008,G001
27436,炉端 美酒食堂 炉とマタギ 三軒茶屋店,東京都世田谷区三軒茶屋２-14-21　1・2F,B008,G001
27437,きばらし 三軒茶屋本店,東京都世田谷区三軒茶屋２-15-3 寺尾ビル1F,B003,G001
27438,炉端かば 浜松町店,東京都港区海岸１丁目2-20 SHIODOME BUILDING 2F,B002,G001
27439,炉端かば 新宿西口本店,東京都新宿区西新宿１－15－４,B003,G001
27440,炉端かば 丸の内店,東京都千代田区丸の内１-4-1 丸の内永楽ビルディングB1,B008,G001
27441,かっこ 八王子店,東京都八王子市旭町2-5 TWINタワー A9F,B002,G001
27442,かっこ 町田店,東京都町田市原町田６－１０－１５　新光町田ビル３Ｆ,B003,G001
27443,かっこ 荻窪北口店,東京都杉並区天沼３-2-7 荻窪ROOF ５階,B003,G001
27444,炉端ダイニング 喜怒哀楽,東京都新宿区四谷３丁目６番地　結城ビル２Ｆ,B003,G001
27445,炉ばたとうなぎ 瓢箪,東京都中央区銀座８-6-4-B1F,B004,G001
27446,ばんざい 大地,東京都足立区綾瀬２-18-6 ニュー綾瀬マンション,B002,G001
27447,炉端と海鮮しゃぶしゃぶと石川地酒 能登輪島,東京都中央区銀座７－２－８　東建ビル３Ｆ,B004,G001
27448,和創作 空 Kuu くう 西新宿,東京都新宿区西新宿７‐9‐13　石川ビルB1F,B008,G001
27449,炉端の佐藤,東京都目黒区上目黒３-5-22（中目黒高架下G-24）,B004,G001
27450,炉端バル さま田,東京都千代田区神田佐久間町３-21-6第一ヤマコビ１F,B003,G002
27451,爐端本店,東京都千代田区有楽町１-3-8,B008,G003
27452,炉端 美藏 ミクラ 町田店,東京都町田市原町田６-15-11十弐番館3F,B008,G001
27453,炉端焼 うだつ 新橋店,東京都港区新橋１-13-9,B008,G001
27454,原始焼 まる秀,東京都立川市曙町２-２２-２３　木村ビルB１,B008,G004
27455,炉端焼 じゅん,東京都三鷹市井の頭１ －２４－１９,B003,G001
27456,炉端焼き 鷹島本まぐろ 魚然,東京都中央区日本橋室町４-2-12　川口屋ビルB1,B008,G001
27457,炉端焼 あじこや,東京都八王子市東町6－2　天安ビル２F ,B008,G001
27458,炉端人 べにや 田町店,東京都港区芝５－２４－６,B002,G001
27459,ろばた焼 つきじ 島根店,東京都足立区島根４-6-1,B002,G001
27460,炉端焼き 兎兎魯 ととろ,東京都国分寺市本町３-8-14 浅見ビル1F,B008,G002
27461,ROBATA二代目 心 三鷹店,東京都三鷹市下連雀３-12-2,B008,G001
27462,炉端 きんの蔵 2号店,東京都北区赤羽１－１２－４－１Ｆ,B008,G001
27463,炉ばたや銀政 新宿野村ビル店,東京都新宿区西新宿１‐２６‐２　新宿野村ビルＢ２Ｆ,B008,G001
27464,ろばたや次朗,東京都新宿区神楽坂６-56,B005,G004
27465,第一ホテル東京 ロビーラウンジ,東京都港区新橋１-2-6,B001,G014
27466,ロベリスク。,東京都港区西麻布１丁目1－1　西麻布エッジビル１階,B006,G002
27467,ROMANO ロマーノ,東京都練馬区南大泉３‐２９‐９,B002,G010
27468,L'oiseau ロワゾー,東京都中央区日本橋蛎殻町１‐24－4　井川ビル1F,B008,G006
27469,ロワゾー ブルー L'OISEAU BLEU,東京都町田市能ケ谷町２－１－３０　ヴェルデコート鶴川１０２,B002,G012
27470,栄児家庭料理 サンシャインシティ アルパ,東京都豊島区東池袋３－1－１　サンシャインシティ・アルパ３F,B001,G007
27471,ロングボード・カフェ LONGBOARD CAFE CALIFORNIA DRIVE IN アクアシティお台場店,東京都港区台場１－７－１　アクアシティお台場３Ｆ,B001,G014
27472,龍口酒家 チャイナハウス,東京都渋谷区幡ヶ谷１-3-1　ゴールデンセンタービルB1,B004,G007
27473,RONDO DINING,東京都板橋区本町-17-4 豊夢ビル1Ｆ,B003,G002
27474,龍府,東京都港区南青山２－１２－１６　石塚商事ビルＢ1Ｆ,B002,G007
27475,龍福小籠堂,東京都千代田区丸の内２－７－３　東京ビルTOKIA　Ｂ１,B003,G007
27476,ロンフーダイニング モリタウン昭島店,東京都昭島市田中町５６２－１モリタウンオープンモール棟１Ｆ,B002,G007
27477,新橋 ロンロン,東京都港区新橋２-16-1　ニュー新橋ビルB1F,B003,G001
27478,炎丸 新小岩南口本店,東京都葛飾区新小岩１－３２－４,B003,G001
27479,ぶーの 五反野,東京都足立区中央本町２-24-18 2F,B002,G001
27480,和 ながせ,東京都豊島区駒込２-9-11　加藤ビル1階,B002,G004
27481,和 イタリアン 赤坂 バンブー,東京都港区赤坂２　17－58　赤坂福住ビル１F,B004,G002
27482,ワーキングホリデーコネクション 原宿 表参道 YMスクエア店,東京都渋谷区神宮前４-31-10 YMスクエア原宿2F,B001,G014
27483,World beer せかビー,東京都台東区竜泉２-20-8,B001,G012
27484,World Kitchen バオバブ BAOBAB 吉祥寺,東京都武蔵野市吉祥寺南町２-4-6小原ビルB1F,B002,G002
27485,ワールドキッチン ハイジア HYGEIA,東京都新宿区高田馬場４－１４－６  第一長谷川ビル１F,B003,G002
27486,World Burger ワールドバーガー,東京都豊島区西池袋３-29-4 ジェスト7ビルB1F,B003,G002
27487,World Beer Dining SORASIA ソラジア,東京都清瀬市元町１-4-22　2階,B003,G009
27488,World Food Labo,東京都渋谷区千駄ヶ谷５-23-2,B002,G002
27489,ワイアードカフェ WIRED CAFE アトレ上野店,東京都台東区上野７-1-1 アトレ上野　Ｂ１Ｆ,B002,G014
27490,ワイアードカフェ WIRED CAFE アトレヴィ五反田店,東京都品川区東五反田１-26-14 アトレヴィ五反田2F,B001,G014
27491,ワイアードカフェ WIRED CAFE Dining Lounge Wing 高輪店,東京都港区高輪４-10-18　ウィング高輪 WEST-2F,B001,G002
27492,ワイアードカフェ WIRED CAFE フレンテ明大前店,東京都世田谷区松原２-46-1 フレンテ2階,B011,G006
27493,ワイアードカフェ WIRED CAFE ルミネ立川,東京都立川市曙町２－１－１　ルミネ立川店8F,B002,G014
27494,ワイアードカフェ WIRED CAFE NEWS 日本橋三井タワー店,東京都中央区日本橋室町２-1-1　日本橋三井タワー2F,B001,G014
27495,WIRED TOKYO 1999,東京都渋谷区宇田川町21-6 ＱＦＲＯＮＴ　６Ｆ,B001,G002
27496,YRイベントホール,東京都豊島区西池袋１-１０-１５ ４F,B008,G001
27497,Y&M Bar KISLING ワイアンドエム バー キスリング,東京都中央区銀座７-5-4　ラヴィアーレ銀座ビル7F,B004,G012
27498,WAIGAYA ワイガヤ 新宿十二社通り店,東京都新宿区西新宿６－２０－１２　山口ビル１F,B001,G006
27499,ワイガヤ WAIGAYA 桜新町店,東京都世田谷区新町２-25-17 平和ビル1,B002,G006
27500,淮香苑,東京都港区芝浦３-11-10 恵谷ビル5F,B004,G007
27501,Y's 清澄白河,東京都江東区白河１-3-13 清州寮1F,B001,G012
27502,ワイズ Y'S エステック情報ビル店,東京都新宿区西新宿１－２４－１　エステック情報ビル4F,B003,G001
27503,WISE SONS TOKYO ワイズ サンズ トウキョウ,東京都千代田区丸の内２-4-1　丸ビルＢ1Ｆ,B011,G014
27504,Y's★cafe&bar ワイズ 上板橋,東京都板橋区上板橋３－１０－１,B002,G002
27505,Y'z 32 ワイズミニ,東京都世田谷区三軒茶屋２－１５－１５,B002,G012
27506,わいの粉,東京都品川区南品川５-4-2,B002,G016
27507,Wild Heart 新橋店,東京都港区新橋４-5-15　新橋新和ビルB1F,B002,G012
27508,WILD BEACH shinjuku TOKYO SKY RESORT,東京都新宿区新宿３-38番1号 ルミネエスト,B003,G008
27509,居酒屋 わいわい 尾山台,東京都世田谷区尾山台３‐２２‐４　マンヤスビル２Ｆ,B002,G001
27510,ワイワイジーブルワリー&ビアキッチン Y.Y.G.Brewery&Beer Kitchen,東京都渋谷区代々木２－１８ー３オーチュー第１ビル　１Ｆ＆７Ｆ,B003,G001
27511,Wine and Jazz Lounge Nyx ワイン アンド ジャズラウンジ ニクス,東京都港区西麻布４-2-4 THE WALL5階,B008,G012
27512,Wine&Bar a.c.e. エース,東京都中央区銀座３-11-6　鈴木ビル1F,B008,G012
27513,WINE AND BAR エルヴァージュ Elevage,東京都中央区銀座８－２－１１ ニューギンザビル１１号館 ６階,B008,G012
27514,ワイン&ビア ムートン WINE&BEER MOUTON,東京都新宿区新宿３-21-7　東新ビル4階,B003,G002
27515,呑具里,東京都江戸川区中葛西５－４１－１５シャトーモーリス２階,B003,G001
27516,和院 おかずや,東京都中央区銀座７－１０８　銀座コリドーＢ１,B003,G003
27517,WINE CASA GRECO ワイン カサ グレコ 3号店,東京都杉並区荻窪４-21-19 東洋荻窪スカイハイツ1F 102B,B005,G006
27518,ワイン&魚 イタリアン Barry's バーリーズ,東京都調布市布田１－５０－１　マートルコート調布１F-1B,B003,G002
27519,鉄板BISTRO 火だるま荘 渋谷,東京都渋谷区道玄坂１‐１５‐１０,B003,G002
27520,nomuno coffee&wine library 吉祥寺,東京都武蔵野市吉祥寺本町１-12-10,B002,G002
27521,トラットリア ノエ Trattoria Noe,東京都港区芝大門２-13-1滝沢ビル2階,B003,G002
27522,wine&whisky BAR W,東京都新宿区西新宿７-22-31 柏木MURA 1F,B003,G002
27523,Leon Bianco レオンビアンコ,東京都品川区小山３-21-6,B002,G006
27524,TODOS トドス 品川,東京都港区港南２‐２‐９　朝日ビル１Ｆ,B008,G001
27525,Wine&Grill KAZUSA カズサ,東京都港区六本木５‐１１‐３２第三岩崎ビル２Ｆ,B005,G002
27526,Wine&Grill TACT. ワインアンドグリル タクト,東京都渋谷区渋谷２-8-4 東和青山ビル202,B004,G006
27527,Wine&Dining Cafe BRALIBA,東京都千代田区神田神保町２-14　2階,B003,G002
27528,Wine&Dining CERCHIO,東京都江東区木場２‐20‐10　ベイフレール木場１F,B003,G006
27529,WINE&DINING BAR cicci,東京都渋谷区恵比寿３丁目3－2　NEW－K　crescent2F,B008,G006
27530,ブレリア BULERIA,東京都渋谷区桜丘町17-12 ジョンソンビル2F,B003,G010
